"practice_id","doctor_id"
10388,10388
10695,10695
2993,15704
2993,13335
2993,16395
2993,15500
2993,2993
2993,9929
2993,9914
2993,15042
9786,9786
10702,10702
10702,11680
10702,14293
14768,14768
13209,16426
13209,13209
9692,9692
9692,14733
9692,14795
10588,10588
16057,16057
13374,13374
11588,11588
8818,8818
12153,12153
16007,16007
7597,7597
8273,8273
8042,14569
8042,8042
3903,3903
13187,13187
14726,14726
14726,15075
7274,11733
7274,7871
7274,7274
7274,12998
7274,12100
7274,10324
7274,8761
7274,11785
15988,15988
1553,1553
4155,4155
16105,16105
14552,14552
9195,9195
11284,15930
11284,11370
11284,12737
11284,13571
11284,14115
11284,11284
11284,11687
4135,4134
4135,4135
16014,11867
16014,16014
10972,10972
16014,11690
9497,9497
8652,8652
9915,9915
9915,13969
9915,10743
15074,15074
16015,16015
8725,12634
8725,8725
10759,10759
12907,3752
12907,15032
12907,12907
12907,13606
12907,14831
8016,12710
8016,13308
8016,11904
8016,8016
8016,8203
9854,9854
2539,7046
2539,2539
2539,9383
2539,16178
2539,14982
2539,9711
2539,15431
2539,10307
2539,9468
5473,5473
2539,10074
2539,1110
4453,4453
4409,4409
4329,4329
4329,15656
4329,8221
16934,16934
14887,14887
4363,4363
4363,8104
8409,8409
7576,7576
5089,5089
13560,13562
13560,13560
15829,15829
3473,3473
3473,6778
15342,15342
15471,15471
15549,15549
16338,16338
7577,9273
7577,7577
15327,15327
10694,10694
1244,6115
1244,8484
1244,1244
1244,11209
1244,11499
1244,9470
13718,13718
13718,13764
13718,13728
13718,13735
16187,16187
16374,16374
15993,15993
13102,13102
6448,6448
10470,10470
2104,6055
2104,2104
2104,5989
12915,16542
12915,12915
11083,11092
11083,11083
11099,11099
15187,15187
13201,13201
16198,16198
15379,12878
15379,15379
15379,15619
12934,12934
5971,5971
12934,16431
13582,13582
16058,16058
4670,14769
4670,12055
4670,14875
4094,4094
4670,4670
4670,10656
13463,13463
14929,14929
17006,17006
1688,1688
13835,13835
16201,16201
13338,15247
13338,15777
13338,13370
15712,15712
13338,13338
8445,12421
8445,14321
8445,13108
8445,11197
8445,14379
8445,1083
8445,8445
8445,11237
8445,15734
8445,10079
11883,11883
12926,12926
12926,13140
12647,12647
10544,14317
10544,10544
16994,16994
16994,15304
5644,5644
1961,1961
1961,7077
1961,3649
5498,5498
15628,15628
11532,11532
3533,3533
12778,12778
9190,9190
15552,15552
16234,16234
9019,9019
9019,13830
7292,7292
15968,15968
12090,15535
12090,12090
3354,3354
3354,6004
5871,5871
2451,13736
2451,10542
2451,5592
2451,4153
6481,6481
2451,4101
2451,13713
2451,2451
2451,3379
2451,7724
2451,7690
2451,6506
2451,6991
1671,1671
9898,15241
9898,9898
9898,13165
16482,16482
13868,13868
16135,16135
15313,15313
15313,15828
15313,16211
13772,13772
12503,14076
12503,12503
3212,9506
3212,8148
3212,3674
3212,3212
4224,13008
4224,16534
4224,14710
4224,13466
4224,11921
4224,4224
4224,4100
4224,7182
16079,16079
7678,2652
7678,2785
7678,2952
7678,6532
7678,2714
7678,13858
7678,6708
7678,11705
7678,15467
7678,11061
7678,3445
3528,5007
3528,8585
3528,8243
3528,7581
3528,3763
3528,3528
9651,9651
3528,12060
7678,7678
3528,13199
7678,12802
7678,6347
7678,12780
7678,8867
8479,8479
8479,8709
8479,12353
3715,12031
3715,15638
3715,5759
3715,3715
3715,13218
3715,7226
3715,16873
3715,3714
9600,16918
9600,10017
9600,9600
7886,7886
9498,9498
9498,3325
8594,8594
14545,14545
5979,5979
9298,9298
9298,16294
9298,15618
9298,16061
12536,12536
16173,16173
