practice_id,doctor_id
7697,7697
7283,7283
6333,6333
8222,8222
10949,10949
6129,6129
6804,6804
6143,6143
7125,7125
1272,1272
8689,8689
2013,2013
7070,7070
1717,1717
12291,12291
12088,12088
11884,11884
12318,12318
6050,6050
9299,9299
12672,12672
12491,12491
8376,8376
8515,8515
6672,6672
6352,6352
3353,3353
770,770
4248,4248
9027,9027
5188,5188
4661,4661
3809,3809
6899,6899
11537,11537
1829,1829
5941,5941
8162,8162
1606,1606
2195,2195
2397,2397
1201,1201
14549,14549
1202,1202
1203,1203
1204,1204
12649,12649
3285,3285
3309,3309
4183,4183
1205,1205
1206,1206
1207,1207
1208,1208
2197,2197
1210,1210
1262,1262
4535,4535
7371,7371
5499,5499
1213,1213
1214,1214
1216,1216
1217,1217
1218,1218
1222,1222
5615,5615
3888,3888
6645,6645
6885,6885
1329,1329
3532,3532
6758,6758
12188,12188
10002,10002
12407,12407
13249,13249
12677,12677
8314,8314
8516,8516
1224,1224
5203,5203
8492,8492
10154,10154
1227,1227
2995,2995
5374,5374
6736,6736
7062,7062
11625,11625
1364,1364
4946,4946
12784,12784
3878,3878
7662,7662
11852,11852
12581,12581
6972,6972
13413,13413
14351,14351
12391,12391
13938,13938
13727,13727
10974,10974
15938,15938
3655,3655
1228,1228
1232,1232
1234,1234
1233,1233
1235,1235
1236,1236
1237,1237
1240,1240
1241,1241
1443,1443
1242,1242
1243,1243
6115,6115
1244,1244
8484,8484
11499,11499
11209,11209
9470,9470
1249,1249
5460,5460
9877,9877
6786,6786
12269,12269
12205,12205
3204,3204
4117,4117
16112,16112
3846,3846
11815,11815
12776,12776
12236,12236
2760,2760
1250,1250
13200,13200
2289,2289
1251,1251
2044,2044
1252,1252
1253,1253
1254,1254
1720,1720
1255,1255
1256,1256
1257,1257
1258,1258
3051,3051
1260,1260
1261,1261
1263,1263
1264,1264
13941,13941
1267,1267
13095,13095
10094,10094
9797,9797
4075,4075
14496,14496
2779,2779
16253,16253
16000,16000
14485,14485
12742,12742
10020,10020
4470,4470
9071,9071
5284,5284
2482,2482
8826,8826
7203,7203
8743,8743
14069,14069
13815,13815
14452,14452
6199,6199
7079,7079
8145,8145
5693,5693
1268,1268
1269,1269
1271,1271
1273,1273
1274,1274
3411,3411
1757,1757
14610,14610
11400,11400
12945,12945
14972,14972
6721,6721
2089,2089
12754,12754
1275,1275
4288,4288
10032,10032
1276,1276
9958,9958
12698,12698
9681,9681
7073,7073
14783,14783
6381,6381
11895,11895
16095,16095
5910,5910
16223,16223
3743,3743
13277,13277
8720,8720
7985,7985
16287,16287
3413,3413
1921,1921
1436,1436
12933,12933
9360,9360
4821,4821
4901,4901
1277,1277
5510,5510
4235,4235
1495,1495
3453,3453
3280,3280
10370,10370
4193,4193
2600,2600
4590,4590
3665,3665
4469,4469
10660,10660
11427,11427
7154,7154
5417,5417
13761,13761
5647,5647
15126,15126
10586,10586
7000,7000
9987,9987
11353,11353
16756,16756
14772,14772
9363,9363
16160,16160
11794,11794
11613,11613
11503,11503
10485,10485
11365,11365
13486,13486
4598,4598
10110,10110
11475,11475
8714,8714
6853,6853
9508,9508
4780,4780
11947,11947
7702,7702
13333,13333
7889,7889
8791,8791
9024,9024
9133,9133
5323,5323
10689,10689
11054,11054
10056,10056
8785,8785
5322,5322
16430,16430
13013,13013
10599,10599
1279,1279
1280,1280
2623,2623
1281,1281
1282,1282
12798,12798
1283,1283
6231,6231
1770,1770
14950,14950
15124,15124
2697,2697
16386,16386
11596,11596
2208,2208
12982,12982
8275,8275
6922,6922
7941,7941
14122,14122
5739,5739
1701,1701
1284,1284
1285,1285
1287,1287
1288,1288
1289,1289
1290,1290
1291,1291
1292,1292
15066,15066
15355,15355
10099,10099
1295,1295
1296,1296
4156,4156
3637,3637
2878,2878
4353,4353
9862,9862
10627,10627
2358,2358
1299,1299
1300,1300
1301,1301
6547,6547
1303,1303
2529,2529
3217,3217
2020,2020
10385,10385
5069,5069
6253,6253
6270,6270
6362,6362
1644,1644
3384,3384
1891,1891
5373,5373
13288,13288
9728,9728
6313,6313
8132,8132
13006,13006
14365,14365
14607,14607
14611,14611
9532,9532
1305,1305
1307,1307
1308,1308
1309,1309
1312,1312
9159,9159
8123,8123
7625,7625
16083,16083
6242,6242
16730,16730
1313,1313
8880,8880
8435,8435
10293,10293
12750,12750
10190,10190
12741,12741
1316,1316
10150,10150
1467,1467
1469,1469
11338,11338
3607,3607
3506,3506
2497,2497
3594,3594
1317,1317
9710,9710
16280,16280
14357,14357
13112,13112
13077,13077
13038,13038
9884,9884
6690,6690
5594,5594
2074,2074
13226,13226
1318,1318
1319,1319
1321,1321
1322,1322
1323,1323
1326,1326
1327,1327
1328,1328
12905,12905
1332,1332
1333,1333
9718,9718
7596,7596
1335,1335
4111,4111
1336,1336
1337,1337
2423,2423
1338,1338
1339,1339
11518,11518
6926,6926
7846,7846
5300,5300
4849,4849
1342,1342
1343,1343
1344,1344
1345,1345
1346,1346
1348,1348
1349,1349
1350,1350
1351,1351
1412,1412
1352,1352
1353,1353
1354,1354
1355,1355
1356,1356
1358,1358
4482,4482
11348,11348
15583,15583
8659,8659
13250,13250
8708,8708
13120,13120
11756,11756
7619,7619
6492,6492
12409,12409
7809,7809
14272,14272
7650,7650
13460,13460
13239,13239
1363,1363
1366,1366
1367,1367
1370,1370
6060,6060
4966,4966
10555,10555
3145,3145
10027,10027
9758,9758
7594,7594
3120,3120
6002,6002
6052,6052
12608,12608
10199,10199
3744,3744
6615,6615
5616,5616
1371,1371
6573,6573
1372,1372
1373,1373
1375,1375
1376,1376
1915,1915
1377,1377
1378,1378
11444,11444
1379,1379
11992,11992
1647,1647
12800,12800
11486,11486
11381,11381
13091,13091
2693,2693
5040,5040
11856,11856
2948,2948
4466,4466
2922,2922
6425,6425
8241,8241
8731,8731
9103,9103
10991,10991
11034,11034
12785,12785
14017,14017
13182,13182
15381,15381
1380,1380
1381,1381
1382,1382
1383,1383
1384,1384
16422,16422
14049,14049
16401,16401
4158,4158
4067,4067
11752,11752
5797,5797
11285,11285
10070,10070
3390,3390
3091,3091
7381,7381
9719,9719
15604,15604
1349,12956
1349,1385
1349,14563
1386,1386
1387,1387
14594,14594
9678,9678
9316,9316
1388,1388
4079,4079
1390,1390
3864,3864
7347,7347
11408,11408
9197,9197
15986,15986
1391,1391
1392,1392
1393,1393
1394,1394
4177,4177
16640,16640
2577,2577
2371,2371
1951,1951
1806,1806
1781,1781
1395,1395
7634,7634
1397,1397
1398,1398
1399,1399
1401,1401
1402,1402
1404,1404
7593,7593
5646,5646
4481,4481
6612,6612
8189,8189
15028,15028
1409,1409
1946,1946
1410,1410
1411,1411
1415,1415
1416,1416
7034,7034
1755,1755
7032,7032
1417,1417
4468,4468
1418,1418
8551,8551
1419,1419
1763,1763
8795,8795
9546,9546
8625,8625
7208,7208
7189,7189
5652,5652
4289,4289
1543,1543
11535,11535
12705,12705
1434,1434
7246,7246
8114,8114
1474,1474
3063,3063
10561,10561
7617,7617
1421,1421
7052,7052
7398,7398
7190,7190
12105,12105
1426,1426
2033,2033
11451,11451
2263,2263
7353,7353
11404,11404
9808,9808
2353,2366
2353,10242
2353,13052
2353,6846
2353,4629
2353,3404
2353,12117
2353,1793
2353,3081
2353,3835
2353,1427
3553,3553
3151,3151
2800,2800
2806,2806
2933,2933
2277,2277
6134,6134
13026,13026
16039,16039
1428,1428
8941,8941
9047,9047
9076,9076
14680,14680
12599,12599
1430,1430
5578,5578
1432,1432
5350,5350
5638,5638
1433,1433
2883,2883
2203,2203
1435,1435
3583,3583
6520,6520
2227,2227
1438,1438
2842,2842
3193,3193
3557,3557
3288,3288
3160,3160
1439,1439
8084,8084
14363,14363
15893,15893
6669,6669
8096,8096
15226,15226
12996,12996
10575,10575
11555,11555
15432,15432
1440,1440
4336,4336
1441,1441
13867,13867
13142,13142
13351,13351
11671,11671
11619,11619
16739,16739
11600,11600
10398,10398
10321,10321
10610,10610
1442,1442
1444,1444
1445,1445
1446,1446
4121,4121
15005,15005
2424,2424
1478,1478
1447,1447
1449,1449
1450,1450
1452,1452
1453,1453
1454,1454
1455,1455
1457,1457
1458,1458
1459,1459
1460,1460
10611,10611
1461,1461
1463,1463
1359,1359
1464,1464
1465,1465
3489,3489
4462,4462
9614,9614
8050,8050
1466,1466
5348,5348
2699,2699
6799,6799
5144,5144
10088,10088
1470,1470
1472,1472
1473,1473
2988,2988
16175,16175
12193,12193
1475,1475
6850,6850
15642,15642
1476,1476
1477,1477
1480,1480
1481,1481
1483,1483
1484,1484
1485,1485
1487,1487
1489,1489
1490,1490
1491,1491
1492,1492
1494,1494
2403,2403
11740,11740
9125,9125
11333,11333
11458,11458
9124,9124
13536,13536
13473,13473
12889,12889
12144,12144
12142,12142
12141,12141
10157,10157
2301,2301
6593,6593
7218,7218
7403,7403
7126,7126
5013,5013
12116,12116
9449,9449
6840,6840
14065,14065
2854,2854
9595,9595
1497,1497
1498,1498
1499,1499
1500,1500
1501,1501
1502,1502
1503,1503
1504,1504
1507,1507
1508,1508
1509,1509
1510,1510
1511,1511
1512,1512
5976,5976
13577,13577
14812,14812
13492,13492
14433,14433
1513,1513
1516,1516
1231,1231
1517,1517
1518,1518
1519,1519
1520,1520
1521,1521
6353,6353
1551,1551
1522,1522
1523,1523
1524,1524
2670,2670
1525,1525
4581,4581
3625,3625
10480,10480
10569,10569
7107,7107
12429,12429
8563,8563
11030,11030
3397,3397
3606,3606
3653,3653
3689,3689
3726,3726
11411,11411
10716,10716
8661,8661
5580,5580
8808,8808
11926,11926
6865,6865
1970,1970
12152,12152
11650,11650
13874,13874
14060,14060
12943,12943
9660,9660
11428,11428
12525,12525
13800,13800
11900,11900
8410,8410
5680,5680
3385,3385
3692,3692
16129,16129
2430,2430
7571,7571
9688,9688
6150,6150
8778,8778
1532,1532
1526,1526
12325,12325
1527,1527
1528,1528
1529,1529
1530,1530
1531,1531
1536,1536
1537,1537
1538,1538
1540,1540
1541,1541
1542,1542
1548,1548
5743,5743
7564,7564
12394,12394
2832,2832
7370,7370
7816,7816
13317,13317
1209,1209
1549,1549
8916,8916
7136,7136
1567,1567
5360,5360
6603,6603
4145,4145
4437,4437
3471,3471
3208,3208
10341,10341
3362,3362
10234,10234
5422,5422
4851,4851
10422,10422
6256,6256
3460,3460
6398,6398
8687,8687
4850,4850
10576,10576
11558,11558
6197,6197
12479,12479
4119,4119
1580,1580
6650,6650
6757,6757
5056,5056
10915,10915
9155,9155
6149,6149
10339,10339
6775,6775
2331,2331
6181,6181
8389,8389
7255,7255
3824,3824
4136,4136
2265,2265
11307,11307
14892,14892
14843,14843
14308,14308
9529,9529
6830,6830
9179,9179
5384,5384
14034,14034
14254,14254
11526,11526
13854,13854
13205,13205
13105,13105
7297,7297
9038,9038
7850,7850
8279,8279
8833,8833
8538,8538
10095,10095
4102,4102
1769,1769
4317,4317
10106,10106
4760,4760
9831,9831
3007,3007
9551,9551
14039,14039
9204,9204
4777,4777
3465,3465
5898,5898
11861,11861
6994,6994
7007,7007
5545,5545
7651,7651
8543,8543
8872,8872
14487,14487
11737,11737
10942,10942
11827,11827
6007,6007
11767,11767
10481,10481
8001,8001
13060,13060
6598,6598
7419,7419
9247,9247
12308,12308
12355,12355
13070,13070
12794,12794
6212,6212
6237,6237
6252,6252
6337,6337
12743,12743
12727,12727
7426,7426
7467,7467
9157,9157
12645,12645
13111,13111
6914,6914
1550,1550
1553,1553
1695,1695
7949,7949
6335,6335
13750,13750
1556,1556
1557,1557
1558,1558
741,741
1808,1808
10353,10353
3940,3940
1747,1747
1559,1559
3194,3194
6171,6171
1294,1294
1259,1259
1560,1560
1561,1561
1563,1563
1564,1564
1565,1565
3734,3734
10721,10721
1566,1566
13931,13931
13057,13057
1570,1570
1883,1883
1572,1572
1573,1573
1574,1574
1575,1575
1576,1576
1577,1577
5022,5022
12770,12770
15594,15594
1578,1578
15392,15392
5819,5819
9489,9489
11188,11188
14320,14320
1579,1579
8623,8623
9146,9146
6039,6039
5904,5904
12360,12360
8683,8683
1581,1581
1765,1765
1582,1582
1583,1583
1585,1585
1587,1587
1589,1589
1590,1590
5857,5857
1591,1591
1592,1592
1593,1593
1594,1594
1596,1596
1597,1597
1598,1598
1599,1599
1756,1756
10497,10497
10061,10061
10551,10551
10679,10679
10709,10709
10717,10717
12517,12517
10643,10643
2662,2662
9632,9632
15853,15853
14762,14762
15883,15883
15010,15010
13364,13364
11964,11964
11052,11052
10924,10924
10919,10919
10666,10666
10505,10505
8728,8728
8921,8921
8560,8560
8443,8443
8128,8128
8112,8112
7041,7041
5983,5983
5563,5563
3843,3843
3685,3685
3678,3678
3650,3650
3544,3544
2966,2966
2938,2938
2617,2617
2365,2365
1600,1600
6752,6752
8674,8674
2598,2598
11371,11371
11410,11410
11432,11432
12372,12372
12436,12436
12658,12658
12673,12673
13263,13263
13432,13432
13779,13779
14099,14099
8402,8402
14951,14951
16738,16738
16636,16636
15441,15441
7704,7704
15541,15541
16517,16517
14984,14984
15436,15436
15402,15402
3157,3157
13564,13564
1601,1601
3243,3243
1602,1602
5230,5230
1603,1603
7988,7988
9769,9769
6355,6355
1604,1604
8762,8762
1607,1607
1608,1608
1609,1609
3038,3038
1612,1612
1626,1626
1869,1869
2215,2215
2437,2437
2513,2513
4667,4667
1996,1996
2314,2314
2468,2468
1613,1613
1614,1614
1615,1615
1617,1617
1618,1618
3118,3118
14841,14841
16066,16066
1619,1619
14422,14422
15493,15493
16596,16596
12500,12500
4108,4108
8147,8147
3224,3224
11362,11362
9760,9760
6120,6120
4143,4143
7544,7544
1621,1621
1622,1622
1625,1625
1629,1629
9465,9465
7879,7879
1630,1630
1631,1631
1632,1632
1633,1633
16840,16840
1634,1634
1635,1635
12154,12154
1636,1636
4286,4286
1637,1637
9454,9454
7977,7977
10354,10354
4762,4762
9853,9853
2940,2940
11085,11085
1638,1638
1639,1639
1640,1640
11647,11647
7909,7909
7198,7198
13518,13518
12270,12270
13228,13228
16005,16005
14342,14342
13568,13568
1641,1641
13184,13184
1645,1645
1646,1646
1648,1648
1649,1649
1650,1650
1651,1651
1652,1652
1654,1654
3628,3628
3627,3627
1655,1655
1656,1656
1659,1659
3293,3293
2932,2932
2420,2420
10713,10713
5335,5335
3785,3785
9980,9980
6873,6873
11294,11294
9472,9472
9251,9251
11228,11228
11087,11087
9241,9241
1660,1660
7891,7891
4474,4474
9990,9990
1661,1661
1662,1662
1664,1664
11729,11729
2373,2373
3507,3507
11425,11425
6015,6015
4924,4924
10513,10513
10277,10277
2084,2084
2509,2509
12245,12245
8796,8796
3525,3525
3526,3526
3346,3346
10401,10401
8127,8127
7002,7002
4485,4485
1916,1916
1665,1665
2374,2374
3797,3797
5764,5764
4471,4471
4290,4290
3831,3831
2315,2315
1667,1667
2333,2333
5028,5028
8665,8665
5922,5922
6264,6264
2522,2522
6667,6667
4798,4798
3810,3810
1669,1669
3392,3392
1772,1772
3621,3621
3740,3740
6574,6574
1671,1671
1672,1672
1673,1673
1674,1674
4330,4330
4084,4084
10337,10337
14334,14334
9961,9961
8175,8175
6963,6963
6393,6393
4142,4142
4058,4058
3817,3817
3694,3694
3690,3690
3620,3620
3244,3244
3215,3215
3025,3025
1680,1680
16155,16155
5073,5073
1681,1681
1682,1682
1683,1683
4749,4749
6097,6097
2157,2157
1684,1684
4293,4293
11881,11881
7284,7284
10983,10983
11079,11079
6162,6162
12417,12417
11637,11637
4201,4201
15207,15207
7696,7696
7945,7945
10320,10320
11433,11433
5726,5726
1685,1685
3875,3875
12139,12139
1686,1686
1689,1689
1690,1690
1692,1692
1693,1693
1694,1694
1696,1696
3332,3332
12585,12585
4839,4839
3028,3028
1697,1697
1699,1699
2318,2318
5004,5004
1702,1702
1704,1704
1705,1705
1708,1708
1709,1709
1711,1711
1715,1715
5327,5327
3147,3147
5730,5730
1718,1718
1722,1722
1721,1721
1723,1723
1725,1725
1726,1726
4852,4852
1728,1728
1730,1730
1732,1732
1733,1733
1734,1734
1735,1735
1736,1736
1737,1737
1739,1739
1740,1740
1741,1741
1748,1748
1742,1742
1743,1743
1745,1745
1746,1746
1533,1533
9075,9075
2350,2350
1749,1749
1810,1810
1753,1753
1754,1754
1758,1758
1759,1759
1760,1760
1761,1761
1762,1762
1766,1766
3294,3294
5741,5741
2213,2213
8611,8611
10170,10170
10669,10669
13474,13474
1220,1220
7733,7733
1767,1767
7457,7457
6901,6901
6892,6892
4347,4347
2210,2210
1789,1789
2630,2630
4133,4133
1771,1771
1773,1773
1775,1775
16190,16190
15309,15309
1778,1778
1779,1779
12204,12204
1780,1780
4544,4544
10698,10698
4961,4961
12967,12967
12113,12113
3720,3720
1777,1777
1831,1831
11204,11204
4430,4430
13259,13259
4445,4445
5744,5744
3178,3178
8076,8076
10617,10617
1782,1782
7296,7296
3697,3697
13143,13143
1784,1784
2041,2041
1785,1785
12440,12440
12035,12035
9729,9729
12032,12032
11324,11324
9867,9867
1786,1786
4520,4520
9554,9554
14965,14965
14800,14800
13164,13164
7505,7505
1787,1787
9727,9727
8850,8850
4989,4989
4675,4675
8024,8024
9372,9372
9338,9338
7115,7115
2811,2811
4012,4012
1788,1788
1790,1790
1792,1792
1794,1794
4352,4352
1796,1796
2710,2710
1798,1798
5289,5289
1799,1799
1801,1801
2748,2748
1802,1802
1803,1803
1804,1804
1805,1805
1807,1807
1809,1809
1811,1811
1813,1813
1814,1814
1815,1815
10348,10348
8892,8892
7360,7360
13964,13964
8529,8529
11748,11748
7430,7430
11627,11627
7454,7454
7829,7829
11414,11414
12744,12744
8759,8759
9336,9336
12999,12999
13058,13058
13110,13110
13148,13148
13161,13161
13342,13342
13344,13344
13726,13726
10029,10029
13734,13734
10160,10160
10587,10587
10271,10271
14609,14609
14870,14870
14928,14928
14962,14962
15049,15049
15059,15059
6373,6373
15180,15180
15577,15577
